train/approx_kl,train/clip_range,time/fps,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/clip_fraction,time/iterations,time/time_elapsed,train/n_updates,train/entropy_loss,train/value_loss,time/total_timesteps,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
0.15271086,0.2,52,0.020857998191786464,0.008458614349365234,0.00033166933333333336,0.52744140625,980,38525,9790,-0.15556383066059426,1589.5097883716226,2007040,238.02529907226562,1066.26,424.0
0.10033493,0.2,52,0.03007530806426075,0.5495668053627014,0.0003289386666666667,0.095703125,984,38681,9830,-0.08793259409139864,353.2828297376633,2015232,47.29115295410156,1074.02,428.0
0.06193388,0.2,52,0.010638308994384716,0.6568962037563324,0.0003262080000000001,0.068701171875,988,38838,9870,-0.0730558055365691,2042.221336555481,2023424,235.34715270996094,1089.85,452.0
0.00045319778,0.2,52,-0.00045227119626360944,0.7805218994617462,0.0003234773333333333,0.000830078125,992,38996,9910,-0.004149011975181459,13.310654150694608,2031616,1.2478071451187134,1133.03,466.0
7.933704e-08,0.2,52,-6.529661113745533e-05,-1.616748332977295,0.00032074666666666665,0.0,996,39153,9950,-0.00022272222301182864,0.23483626469678712,2039808,0.006023826077580452,1136.49,464.0
0.044488773,0.2,52,0.022147206299268873,0.3882916569709778,0.00031801599999999996,0.0330078125,1000,39311,9990,-0.042861813944182356,10.008163432590663,2048000,2.764127731323242,1264.55,462.0
0.05451658,0.2,52,-0.002295191712619271,0.8301883786916733,0.0003152853333333333,0.082568359375,1004,39468,10030,-0.09099764333805069,30.924580299854277,2056192,6.860978603363037,1292.6,460.0
0.05681583,0.2,52,0.003923486487474292,0.7117590606212616,0.00031255466666666663,0.111474609375,1008,39625,10070,-0.09449881160398946,360.2312329888344,2064384,279.5830993652344,1312.37,478.0
0.22195396,0.2,52,-0.007340796042990405,0.5028939247131348,0.000309824,0.0712890625,1012,39782,10110,-0.06214935974567197,431.6440264463425,2072576,188.07992553710938,1216.53,450.0
0.17789903,0.2,52,0.024876226414198753,0.5669127702713013,0.00030709333333333336,0.11162109375,1016,39939,10150,-0.08478181048412807,1718.823612511158,2080768,534.6991577148438,1128.14,438.0
0.018425155,0.2,52,-0.00045979193091625346,0.9002976343035698,0.00030436266666666667,0.037451171875,1020,40095,10190,-0.06831878442899324,93.67006973028182,2088960,24.823833465576172,1116.35,414.0
0.091379955,0.2,52,0.004282391990273027,0.7339863181114197,0.00030163200000000003,0.0888671875,1024,40252,10230,-0.09629415782983415,224.8874264717102,2097152,75.0876235961914,1116.44,442.0
0.16477352,0.2,52,0.01920294431474758,0.6507481336593628,0.00029890133333333334,0.121923828125,1028,40409,10270,-0.10938305478775874,200.38264133930207,2105344,44.77151107788086,1082.71,468.0
0.1480712,0.2,52,0.016831339898635632,0.5210782587528229,0.0002961706666666667,0.092138671875,1032,40566,10310,-0.08307151859626175,381.24537615776063,2113536,82.1829833984375,1034.98,452.0
0.011577921,0.2,52,-0.0009050124870555009,0.918976791203022,0.00029344000000000006,0.00556640625,1036,40723,10350,-0.006244878470044313,47.61521969884634,2121728,5.639168739318848,1032.7,456.0
0.0,0.2,52,-1.889384293463081e-08,0.418612003326416,0.00029070933333333337,0.0,1040,40881,10390,-3.700813831200318e-16,11.22700973711908,2129920,0.8030462265014648,1124.17,466.0
0.0013725224,0.2,52,5.537060351343825e-05,0.6036534607410431,0.00028797866666666674,0.0076171875,1044,41038,10430,-0.01769363647210369,17.817816261947154,2138112,1.85581374168396,1184.03,466.0
0.46499634,0.2,52,0.034099440339196006,0.17280012369155884,0.00028524799999999994,0.12822265625,1048,41196,10470,-0.07919257742178161,3166.4009897112846,2146304,1348.5797119140625,1271.22,448.0
0.0054460387,0.2,52,-0.0005362352909287438,-0.8885498046875,0.0002825173333333333,0.0046875,1052,41353,10510,-0.016797677169415694,3.8286209903424604,2154496,0.17535874247550964,1330.06,448.0
0.020959139,0.2,52,-0.005399474355726852,0.6798621416091919,0.0002797866666666666,0.06201171875,1056,41510,10550,-0.06836696945538279,61.84147655367851,2162688,29.791656494140625,1374.02,442.0
0.06833671,0.2,52,0.022848535098455615,0.5323488116264343,0.00027705599999999997,0.025244140625,1060,41667,10590,-0.028264136772486383,739.2123408257961,2170880,55.68018341064453,1225.19,460.0
0.058333088,0.2,52,-0.001244801765642478,-0.038951992988586426,0.00027432533333333333,0.0396484375,1064,41825,10630,-0.03401569587385893,615.5605866521597,2179072,225.1404266357422,1246.21,472.0
0.003089847,0.2,52,-0.0038637780082353855,0.7591744363307953,0.00027159466666666664,0.012255859375,1068,41983,10670,-0.014763946579669044,16.8587013438344,2187264,4.874229431152344,1286.24,468.0
0.0,0.2,52,-1.9848812371492386e-08,-1.2859241962432861,0.000268864,0.0,1072,42141,10710,-7.595233994766068e-08,4.0681523736566305,2195456,1.1918504238128662,1341.22,460.0
0.04268095,0.2,52,0.0029564556418335995,0.632819801568985,0.0002661333333333333,0.073974609375,1076,42298,10750,-0.07402203809469939,83.76166888326406,2203648,25.069570541381836,1374.83,460.0
0.47715837,0.2,52,0.03802413709781831,0.21347755193710327,0.0002634026666666667,0.106103515625,1080,42456,10790,-0.05012304449774092,2897.7386924505236,2211840,2376.0927734375,1403.8,446.0
0.027847352,0.2,52,0.00045989282516529785,0.9057679250836372,0.00026067200000000004,0.039697265625,1084,42617,10830,-0.054869685709127224,17.085541563108563,2220032,2.1648082733154297,1433.38,446.0
0.018489935,0.2,52,-0.002401604933402268,0.961511604487896,0.00025794133333333335,0.070458984375,1088,42778,10870,-0.11899666819954291,6.280344441905617,2228224,1.8055216073989868,1478.43,434.0
0.07281092,0.2,52,0.025691033466137013,0.9678346626460552,0.0002552106666666667,0.07919921875,1092,42935,10910,-0.08023824624251574,5.569553985819221,2236416,1.2072627544403076,1475.03,426.0
0.0064871022,0.2,52,-0.005824883985042106,0.9883124688640237,0.00025248,0.03037109375,1096,43095,10950,-0.08629707590444013,1.8828450379893185,2244608,0.09809501469135284,1457.71,392.0
0.009767518,0.2,52,-0.011462509537523147,0.994057395029813,0.0002497493333333334,0.05380859375,1100,43254,10990,-0.11232327980687842,1.270872696256265,2252800,0.6351326704025269,1437.61,348.0
0.022204615,0.2,52,-0.007645216376113239,0.9979326264001429,0.00024701866666666675,0.059326171875,1104,43415,11030,-0.12950999763561413,0.457017133384943,2260992,0.05318494513630867,1351.63,312.0
0.012923863,0.2,52,-0.015157561193336732,0.9969244245439768,0.00024428799999999995,0.062353515625,1108,43574,11070,-0.13666269296081737,0.4453447837615386,2269184,0.056726451963186264,1076.02,286.0
0.010811216,0.2,52,-0.01410127777562593,0.9995020883507095,0.00024155733333333328,0.053955078125,1112,43733,11110,-0.12793065086589195,0.15000000478466974,2277376,-0.008084442466497421,1007.54,238.0
0.055877272,0.2,52,0.016345822744187898,0.8264405429363251,0.00023882666666666665,0.097265625,1116,43893,11150,-0.14594024585094303,79.3293901251629,2285568,37.837852478027344,846.33,222.0
0.01111226,0.2,52,0.00021646508103003725,0.9852683125063777,0.00023609599999999998,0.050146484375,1120,44053,11190,-0.0956125564116519,2.076927157281898,2293760,0.6738494038581848,825.09,212.0
0.040629584,0.2,52,0.02215205388783943,0.8659086376428604,0.00023336533333333332,0.060205078125,1124,44212,11230,-0.08092894259025343,42.116967549873515,2301952,1.4857953786849976,789.45,214.0
0.0014653644,0.2,52,-0.00309843419236131,-16.63035011291504,0.00023063466666666666,0.003662109375,1128,44373,11270,-0.009173670012387447,0.051249085930976435,2310144,0.005477149970829487,815.86,214.0
0.020847745,0.2,52,-0.010610384086612612,0.9807258564978838,0.000227904,0.0599609375,1132,44531,11310,-0.10380251269089058,2.5300694265635686,2318336,0.1471874862909317,855.14,208.0
0.01084856,0.2,52,-0.017043076746631414,0.9961933796294034,0.00022517333333333333,0.060595703125,1136,44695,11350,-0.13718020037049428,0.4727870496630203,2326528,0.08462511003017426,873.13,208.0
0.13104318,0.2,52,0.02737247284676414,0.6975207030773163,0.0002224426666666667,0.100146484375,1140,44854,11390,-0.14277524212375284,51.90187305514701,2334720,4.906503677368164,898.72,212.0
0.011555661,0.2,52,-0.0030464864816167393,0.9511913433670998,0.00021971200000000003,0.02783203125,1144,45014,11430,-0.06222169460379519,4.479069056687877,2342912,0.5359265208244324,923.79,216.0
1.3615146,0.2,52,0.1015770523052197,0.11935728788375854,0.00021698133333333336,0.242724609375,1148,45176,11470,-0.10426275911740959,4169.280876398087,2351104,268.1955261230469,938.42,244.0
0.026090013,0.2,52,0.011532031016758992,0.7931579053401947,0.0002142506666666667,0.051611328125,1152,45335,11510,-0.06712820999964605,235.48753182291983,2359296,110.71122741699219,939.57,252.0
0.6674892,0.2,52,0.057925012122723274,0.10845023393630981,0.00021152000000000003,0.161279296875,1156,45495,11550,-0.09056935828411952,4027.930750131607,2367488,597.708251953125,931.03,284.0
0.048570678,0.2,52,0.02569622038572561,0.6336773335933685,0.0002087893333333334,0.019189453125,1160,45656,11590,-0.011430642782707423,889.0988373309374,2375680,201.09634399414062,958.27,308.0
0.16459587,0.2,52,0.025170678590075112,0.24643737077713013,0.00020605866666666663,0.044921875,1164,45817,11630,-0.023896676969889084,2210.929864013195,2383872,759.2591552734375,995.62,336.0
0.12972382,0.2,52,0.010349699285870883,-0.11922824382781982,0.00020332799999999996,0.090185546875,1168,45978,11670,-0.05805218502646312,410.3772664308548,2392064,101.81405639648438,1032.96,348.0
0.079279795,0.2,52,0.014709905330528272,0.5722225308418274,0.0002005973333333333,0.052392578125,1172,46138,11710,-0.03380840319441632,84.59238201975822,2400256,6.898947715759277,1082.51,352.0
0.20828295,0.2,52,0.01888475445448421,-0.2247769832611084,0.00019786666666666663,0.075830078125,1176,46298,11750,-0.0430670974401437,1063.8152395963668,2408448,100.46642303466797,1022.33,410.0
0.1209124,0.2,52,0.010735177186870715,0.5196370780467987,0.00019513599999999997,0.06279296875,1180,46457,11790,-0.04656813177134609,2739.8875297784807,2416640,130.6112823486328,987.72,442.0
0.08318059,0.2,52,0.015063857735367493,0.6868563294410706,0.00019240533333333333,0.05361328125,1184,46616,11830,-0.0380676230910467,2795.4431520462035,2424832,1018.3198852539062,969.23,536.0
0.11040504,0.2,52,0.014363824418978766,0.5366449952125549,0.00018967466666666667,0.018896484375,1188,46776,11870,-0.0113768333760774,1093.4851744294167,2433024,410.3094177246094,986.6,586.0
0.14011653,0.2,52,0.012919674314616714,0.42232149839401245,0.000186944,0.041650390625,1192,46938,11910,-0.021015581616666168,2555.2220722198485,2441216,485.96514892578125,1014.46,614.0
0.17297474,0.2,52,0.009451716649346053,-0.1505218744277954,0.00018421333333333334,0.074462890625,1196,47099,11950,-0.05097520464041736,1101.83585395813,2449408,453.57470703125,993.96,626.0
0.18672425,0.2,52,0.0032879675869480706,0.24824851751327515,0.00018148266666666668,0.04892578125,1200,47259,11990,-0.029739581442117923,697.0677229821682,2457600,334.5,1002.01,686.0
0.06700577,0.2,52,0.00586906781354628,0.7390606105327606,0.000178752,0.030419921875,1204,47418,12030,-0.021896480702707777,4392.35612821579,2465792,991.490234375,1002.19,724.0
0.0415816,0.2,51,0.006946433165012422,0.6300119757652283,0.00017602133333333338,0.020751953125,1208,47577,12070,-0.017111721113724342,3999.8710309028625,2473984,5687.91015625,972.25,778.0
0.0038145508,0.2,51,0.003976862618947053,0.33750224113464355,0.0001732906666666667,0.007080078125,1212,47735,12110,-0.007129490160447333,278.4603158593178,2482176,66.229248046875,836.52,748.0
0.0032343774,0.2,51,-0.00022930313134565948,0.9689925890415907,0.00017056000000000005,0.011962890625,1216,47894,12150,-0.020388200960494984,14.828210556507111,2490368,7.235674858093262,820.33,686.0
0.0018632805,0.2,51,0.0005256484120764072,0.9901866894215345,0.00016782933333333338,0.005908203125,1220,48052,12190,-0.01243808781446667,5.393635445274413,2498560,1.7423368692398071,807.12,640.0
0.04691483,0.2,51,0.009506129941291875,0.9952098676003516,0.0001650986666666666,0.017236328125,1224,48210,12230,-0.017803170900970146,2.330288891866803,2506752,0.830866813659668,792.93,538.0
0.008957159,0.2,51,0.0010292877879692242,0.9985203130636364,0.00016236799999999995,0.0099609375,1228,48369,12270,-0.0185017239438821,0.983315176749602,2514944,1.1553046703338623,688.38,448.0
0.0004251852,0.2,51,-0.0003169027638705302,0.9975050685461611,0.0001596373333333333,0.0041015625,1232,48529,12310,-0.017088270850763365,1.1193250035867095,2523136,0.8348543643951416,680.34,386.0
0.002543609,0.2,51,-0.0018866559970774689,0.9992767591029406,0.00015690666666666665,0.00966796875,1236,48687,12350,-0.014519792711234913,0.5348266026005148,2531328,0.09323582053184509,666.02,308.0
0.0030962857,0.2,51,-0.0012647637184272753,0.9995386973023415,0.00015417599999999998,0.008642578125,1240,48846,12390,-0.012735644216809306,0.290185556106735,2539520,0.08994003385305405,659.36,232.0
0.0023871814,0.2,51,-0.0016508964723470853,0.9995288256322965,0.00015144533333333332,0.00361328125,1244,49006,12430,-0.011429889338313615,0.32432153896661475,2547712,0.02543715387582779,656.1,200.0
0.0015982052,0.2,51,-0.0007169624310336076,0.9996721551287919,0.00014871466666666665,0.006689453125,1248,49166,12470,-0.01344398116677894,0.2796731131384149,2555904,0.15603536367416382,655.51,200.0
0.0005277145,0.2,51,0.00011338616750435903,0.9993236706359312,0.00014598400000000002,0.0087890625,1252,49325,12510,-0.014556353712100645,0.4188607143587433,2564096,0.10565157234668732,655.16,200.0
0.005950244,0.2,51,0.00011782368310377933,0.999683617556002,0.00014325333333333335,0.014990234375,1256,49486,12550,-0.01884446746425965,0.19083218876621685,2572288,0.024705689400434494,654.96,200.0
0.0029115835,0.2,51,-0.0011473539405415067,0.9989591789199039,0.0001405226666666667,0.016357421875,1260,49643,12590,-0.029147543364706506,0.28875485772732645,2580480,0.06582428514957428,654.11,200.0
0.0018998655,0.2,51,-0.0004355325290816836,0.9997425125911832,0.00013779200000000003,0.010498046875,1264,49804,12630,-0.024669372134667356,0.15403388749691657,2588672,0.07667151093482971,653.57,200.0
0.004142864,0.2,51,-0.0015192765276879072,0.9995482999365777,0.00013506133333333336,0.0177734375,1268,49964,12670,-0.035191255649988304,0.17915354942088016,2596864,0.02241620421409607,652.91,200.0
0.0048554773,0.2,51,-0.0031374727754155175,0.9997004079341423,0.0001323306666666667,0.021484375,1272,50122,12710,-0.03320912542185397,0.1468719443422742,2605056,0.044580571353435516,654.28,214.0
0.009884694,0.2,51,-0.0010727038385084597,0.7997663617134094,0.00012960000000000006,0.0201171875,1276,50279,12750,-0.02851161057842546,432.9461078286171,2613248,342.70745849609375,662.77,278.0
0.016537111,0.2,51,0.0010460654659254943,0.7920065969228745,0.0001268693333333333,0.021533203125,1280,50438,12790,-0.024799973459084867,507.1263769865036,2621440,237.9385528564453,671.44,302.0
0.015656214,0.2,51,0.00626402546549798,0.7727800160646439,0.00012413866666666662,0.029638671875,1284,50596,12830,-0.03229511900717626,3408.017431116104,2629632,1014.1107788085938,678.19,356.0
0.14829946,0.2,51,-0.002234829671215266,0.4051092863082886,0.00012140799999999996,0.060400390625,1288,50755,12870,-0.04325513566582231,1283.6719344139099,2637824,764.4498291015625,685.47,394.0
0.019480497,0.2,51,0.008128993263380836,0.7117054462432861,0.00011867733333333331,0.019189453125,1292,50913,12910,-0.026841261891968317,253.13629646301268,2646016,215.52560424804688,691.7,402.0
0.090401165,0.2,51,0.015907449679798447,0.6328772902488708,0.00011594666666666665,0.037890625,1296,51071,12950,-0.026664881769283964,3167.9867173671723,2654208,2614.47314453125,697.68,458.0
0.029594846,0.2,51,-0.0026445673931448253,0.4251229763031006,0.00011321599999999998,0.02021484375,1300,51229,12990,-0.01513223803120809,970.7844317913056,2662400,160.2709503173828,703.84,498.0
0.025005182,0.2,51,0.0038565564951568375,0.7922023683786392,0.00011048533333333333,0.02236328125,1304,51386,13030,-0.021424761877187847,731.4048420906067,2670592,245.2689208984375,710.15,542.0
0.04578446,0.2,51,0.0023270782527106348,0.5750084221363068,0.00010775466666666667,0.03779296875,1308,51543,13070,-0.03340545252813172,1056.7167617797852,2678784,331.0813293457031,712.63,542.0
0.09723464,0.2,51,0.018505757352977527,0.31915414333343506,0.000105024,0.04375,1312,51701,13110,-0.037356751005427215,5242.156273651123,2686976,238.41738891601562,717.12,562.0
0.0070328945,0.2,51,0.001117591710499255,0.7181724011898041,0.00010229333333333335,0.015185546875,1316,51857,13150,-0.01861836839116222,343.10311062335967,2695168,88.62771606445312,715.04,568.0
0.040685322,0.2,51,0.004448455811507301,0.7386096119880676,9.956266666666669e-05,0.019287109375,1320,52015,13190,-0.02023615826483365,4884.316718387604,2703360,2220.43603515625,742.68,550.0
0.008378473,0.2,51,0.0018481796425476205,0.7241265177726746,9.683200000000004e-05,0.014453125,1324,52172,13230,-0.02017891575329429,4727.311837291718,2711552,2929.49365234375,742.87,588.0
0.0054806154,0.2,51,0.0006329406498480239,0.8744211345911026,9.410133333333337e-05,0.015478515625,1328,52328,13270,-0.03198913291671488,6544.213977050781,2719744,872.2395629882812,744.96,714.0
0.0138711985,0.2,51,0.0021209996706602397,0.8943807184696198,9.137066666666671e-05,0.021484375,1332,52485,13310,-0.023283282881493506,8469.275294876099,2727936,806.3045654296875,748.17,840.0
0.014005802,0.2,51,0.00423955431979266,0.899424359202385,8.864000000000006e-05,0.020068359375,1336,52642,13350,-0.023804151291369636,4729.081559467316,2736128,6146.73486328125,749.59,918.0
0.009072309,0.2,51,0.0020099314377148405,0.9015380293130875,8.590933333333329e-05,0.0189453125,1340,52799,13390,-0.01897360753062003,6797.811951637268,2744320,10028.5771484375,752.61,1042.0
0.010731198,0.2,51,0.0035508506123733243,0.9087102636694908,8.317866666666662e-05,0.01611328125,1344,52956,13430,-0.0263003517735342,6578.51135635376,2752512,341.1933898925781,753.91,1130.0
0.0019093155,0.2,51,0.00044965075358049944,0.7145233154296875,8.044799999999996e-05,0.00810546875,1348,53113,13470,-0.009175477654232322,2611.6135931015015,2760704,551.291259765625,747.17,1108.0
0.03233181,0.2,51,0.0032138795490027406,0.7172612249851227,7.771733333333331e-05,0.026611328125,1352,53270,13510,-0.032409418855240804,2000.7551349639893,2768896,577.2510986328125,748.53,1156.0
0.0042173993,0.2,51,0.0006522910345665878,0.8430836349725723,7.498666666666664e-05,0.009130859375,1356,53427,13550,-0.028856128499046462,3483.5250185966493,2777088,617.0787353515625,719.72,1182.0
0.029840259,0.2,51,0.003956452570128022,0.8990015313029289,7.2256e-05,0.030712890625,1360,53583,13590,-0.020754471705004107,4229.984431171417,2785280,1870.3709716796875,720.67,1234.0
0.0136033585,0.2,51,0.0027639006038953084,0.8780856058001518,6.952533333333333e-05,0.010986328125,1364,53740,13630,-0.014594124989048395,5745.764531135559,2793472,1220.814697265625,718.58,1196.0
0.024571754,0.2,51,0.002181627428944921,0.9099672511219978,6.679466666666667e-05,0.03544921875,1368,53897,13670,-0.030713664528775553,6553.936332702637,2801664,505.7140808105469,718.11,1180.0
0.06472519,0.2,51,0.0013631864385388326,0.2870137095451355,6.406400000000002e-05,0.025,1372,54054,13710,-0.019060729139340538,2303.1922169685363,2809856,222.1129913330078,714.84,1110.0
0.0006221297,0.2,51,0.0014024155199876987,0.9453973323106766,6.133333333333335e-05,0.009375,1376,54210,13750,-0.016201753686618758,36.67723799496889,2818048,19.676044464111328,712.08,954.0
0.0031523742,0.2,51,0.0009015692921821028,0.9831785559654236,5.8602666666666694e-05,0.009130859375,1380,54367,13790,-0.016856999333663227,9.881291488558054,2826240,3.4715805053710938,710.94,844.0
0.0020544063,0.2,51,-0.0009822901443840236,0.9943252494558692,5.587200000000004e-05,0.005810546875,1384,54524,13830,-0.01876416508280272,2.9412837356328962,2834432,1.1689435243606567,711.22,798.0
0.002650449,0.2,51,-0.0016084263239463325,0.9966107334475964,5.314133333333337e-05,0.0109375,1388,54680,13870,-0.018001663004287138,1.620190005376935,2842624,0.3950630724430084,709.28,700.0
0.00078155106,0.2,51,-0.0007439128079568036,0.9990071521606296,5.0410666666666716e-05,0.005322265625,1392,54837,13910,-0.018693759564303036,0.6311191244982183,2850816,0.2876279950141907,706.92,624.0
0.0020855605,0.2,51,-0.0018617537112731951,0.998280536965467,4.767999999999994e-05,0.0048828125,1396,54993,13950,-0.015450062661705033,0.6362801355775446,2859008,0.15825378894805908,706.09,472.0
0.0015857571,0.2,51,0.001555735849251505,0.9990643367054872,4.4949333333333286e-05,0.015673828125,1400,55150,13990,-0.028795917414481665,0.4998030645539984,2867200,0.49515244364738464,707.07,362.0
0.002092932,0.2,51,-0.0018778703224597848,0.9987479994306341,4.221866666666663e-05,0.006201171875,1404,55307,14030,-0.021083455114012394,0.3731594425276853,2875392,0.062147125601768494,707.22,206.0
0.00079354807,0.2,51,-0.0008809954524622299,0.9994173427694477,3.948799999999997e-05,0.006201171875,1408,55463,14070,-0.01767017331758325,0.24739295506151393,2883584,0.07999148964881897,710.94,200.0
0.00065449707,0.2,51,-0.0010906510844506557,0.9996112181688659,3.675733333333331e-05,0.0052734375,1412,55620,14110,-0.027052782244663832,0.1974097360856831,2891776,0.08908437192440033,710.73,200.0
0.0026363784,0.2,51,-0.0026589051936753093,0.9997438882710412,3.402666666666665e-05,0.009326171875,1416,55777,14150,-0.023409859206481087,0.16579479092615657,2899968,0.1245807483792305,712.34,200.0
0.00097192696,0.2,51,-0.002914432254328858,0.9997683617984876,3.129599999999999e-05,0.007080078125,1420,55933,14190,-0.022627871338409024,0.12956510337535293,2908160,0.05991765484213829,714.54,200.0
0.0026058005,0.2,51,-0.002564262664236594,0.999693478224799,2.8565333333333332e-05,0.01162109375,1424,56090,14230,-0.021879674389379034,0.14651578118791803,2916352,0.06094048172235489,716.53,200.0
0.001463648,0.2,51,-0.0018923054423794384,0.9997903376061004,2.5834666666666672e-05,0.00478515625,1428,56246,14270,-0.01920500731539505,0.10246980447554961,2924544,0.014087516814470291,717.37,200.0
0.00093312335,0.2,51,-0.001327626940474147,0.9997722892003367,2.3104000000000015e-05,0.005419921875,1432,56402,14310,-0.019463506414604127,0.07902641946566291,2932736,0.011871401220560074,718.8,200.0
0.0009498828,0.2,51,-0.0013891645539843012,0.9997380977729335,2.0373333333333354e-05,0.006982421875,1436,56558,14350,-0.0155869188932229,0.08917224853357766,2940928,0.02107037976384163,721.27,200.0
0.0010659883,0.2,51,-0.0013793043206533184,0.9997502694895957,1.7642666666666697e-05,0.00498046875,1440,56714,14390,-0.017688353433914016,0.096791015076451,2949120,0.0009946580976247787,727.78,200.0
0.00069684803,0.2,52,-0.0029542921885877147,0.9996766633994412,1.4912000000000036e-05,0.007666015625,1444,56870,14430,-0.022148810647377105,0.10902509258012287,2957312,0.018250377848744392,734.56,200.0
0.00056693476,0.2,52,-0.0022191048396052794,0.9998840240223217,1.2181333333333377e-05,0.007275390625,1448,57026,14470,-0.014152739307792216,0.06623245501541533,2965504,0.04886231571435928,741.71,200.0
0.00033669235,0.2,52,-0.001375430119514931,0.9999101372231962,9.450666666666718e-06,0.0021484375,1452,57183,14510,-0.015576070413044363,0.036214987630955875,2973696,0.021445853635668755,750.48,200.0
0.00031681894,0.2,52,-0.0005793381995317759,0.9998871248026262,6.719999999999948e-06,0.001025390625,1456,57339,14550,-0.020616438343131448,0.036662197300756816,2981888,0.01264972798526287,766.67,200.0
0.00016695863,0.2,52,-0.0010403097494418034,0.9999091083664098,3.9893333333332894e-06,0.002001953125,1460,57495,14590,-0.015426942415967915,0.04885874934552703,2990080,0.006401490420103073,771.24,200.0
0.00013553892,0.2,52,-0.00024105755874188618,0.9997817672992824,1.2586666666666303e-06,0.000634765625,1464,57651,14630,-0.015674075793867814,0.09286132450797595,2998272,0.039258409291505814,787.75,200.0
